id,host_is_superhost,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_heating,bedrooms,beds,is_entire_place,is_private_room,is_hotel_room
22867008,0.0,0.99,1.0,1.0,4,6,12,0,0,349.0,0,0.0,4.93,1,2.0,1895.0,1,1,1,1,2.0,2.0,1,0,0
22867195,0.0,0.99,1.0,1.0,7,1,365,0,0,150.0,2,0.03,4.5,1,2.0,1895.0,1,1,1,1,2.0,4.0,1,0,0
22869183,1.0,0.89,2.0,1.0,2,3,365,0,146,118.0,100,1.63,4.79,1,1.0,4029.0,1,0,0,1,1.0,1.0,1,0,0
22888465,0.0,0.0,1.0,1.0,2,1,14,0,177,125.0,0,0.0,4.93,1,1.0,2914.0,1,1,1,1,1.0,1.0,0,1,0
22889884,1.0,1.0,3.0,1.0,8,4,365,1,3,2000.0,1,0.02,5.0,1,3.5,3326.0,1,1,1,1,3.0,5.0,1,0,0
22902780,1.0,1.0,6.0,1.0,14,1,14,0,261,1291.0,87,1.41,4.91,1,3.0,3399.0,1,1,1,1,5.0,8.0,1,0,0
22919530,0.0,1.0,7.0,1.0,4,30,365,0,162,96.0,14,0.26,4.79,1,1.0,3417.0,1,1,1,1,1.0,2.0,1,0,0
22921238,0.0,0.99,1.0,1.0,2,1,6,0,0,35.0,12,0.2,4.75,0,1.5,2481.0,1,1,1,1,1.0,1.0,0,1,0
22922614,1.0,0.96,7.0,1.0,6,4,120,0,271,236.0,45,0.84,5.0,0,2.0,2909.0,1,1,1,1,3.0,3.0,1,0,0
22925600,1.0,1.0,1.0,1.0,10,2,365,0,52,719.0,109,1.79,5.0,1,3.5,2150.0,1,1,1,1,4.0,4.0,1,0,0
22926055,1.0,0.89,27.0,1.0,16,1,365,1,365,758.0,128,2.19,4.87,0,3.0,1892.0,1,1,1,1,4.0,9.0,1,0,0
22938571,1.0,1.0,1.0,1.0,8,2,21,1,353,621.0,57,0.93,4.95,1,3.5,3215.0,1,1,1,1,3.0,3.0,1,0,0
22944266,0.0,1.0,42.0,1.0,5,1,180,1,307,462.0,140,2.28,4.59,0,2.0,3710.0,1,1,1,1,2.0,3.0,1,0,0
22946072,0.0,0.99,85.0,1.0,4,3,365,1,345,198.0,47,0.77,4.81,1,2.0,4130.0,1,1,1,1,3.0,3.0,1,0,0
22956379,0.0,0.99,1.0,1.0,4,4,365,0,0,225.0,1,0.02,5.0,1,1.0,1890.0,1,1,1,1,1.0,1.0,1,0,0
22967136,0.0,0.63,140.0,1.0,2,30,365,0,350,45.0,5,0.09,3.8,1,1.0,3516.0,1,1,1,1,1.0,1.0,0,1,0
22969759,0.0,0.0,5.0,1.0,5,2,365,0,364,875.0,0,0.0,4.93,1,2.0,4416.0,1,1,1,1,3.0,3.0,1,0,0
22971555,0.0,0.99,3.0,1.0,6,2,365,0,0,314.0,17,0.28,5.0,1,2.5,2012.0,1,1,1,1,2.0,2.0,1,0,0
22976884,0.0,0.99,2.0,1.0,8,5,365,0,0,900.0,0,0.0,4.93,1,2.5,4975.0,1,1,1,1,3.0,6.0,1,0,0
22978720,0.0,0.99,2.0,1.0,2,1,100,0,0,125.0,15,0.25,4.93,1,1.0,3631.0,1,0,1,1,1.0,1.0,0,1,0
22981232,0.0,0.99,1.0,1.0,3,2,365,0,0,75.0,5,0.08,5.0,1,1.0,3409.0,1,1,1,1,1.0,1.0,1,0,0
22988207,0.0,0.99,1.0,1.0,2,1,365,0,0,200.0,4,0.07,5.0,1,1.0,3349.0,1,1,1,1,1.0,1.0,0,1,0
22998537,0.0,0.99,2.0,1.0,6,3,14,1,0,375.0,1,0.02,5.0,1,1.0,4054.0,1,1,1,1,2.0,2.0,1,0,0
22999540,1.0,1.0,3.0,1.0,2,2,31,0,65,145.0,99,1.6,4.97,1,1.0,2405.0,1,1,1,1,1.0,1.0,1,0,0
23001172,1.0,1.0,1.0,1.0,4,3,365,0,41,118.0,90,1.51,4.93,0,1.5,1887.0,1,1,1,1,2.0,3.0,1,0,0
23002083,1.0,0.99,6.0,1.0,2,3,180,0,41,122.0,355,5.7,4.89,1,1.0,2644.0,1,1,1,1,2.0,1.0,1,0,0
23003072,0.0,0.99,3.0,1.0,5,30,365,0,180,2000.0,1,0.02,5.0,1,1.0,4433.0,1,1,1,1,1.0,3.0,1,0,0
23003311,0.0,0.99,4.0,1.0,6,30,60,0,171,153.0,12,0.2,4.92,0,2.0,2967.0,1,1,1,1,3.0,3.0,1,0,0
23004166,1.0,0.98,6.0,1.0,8,3,180,0,42,385.0,45,1.55,4.96,0,2.5,3126.0,1,1,1,1,3.0,3.0,1,0,0
23005979,0.0,0.99,1.0,1.0,2,3,15,1,0,64.0,6,0.1,4.2,1,1.0,4818.0,1,1,1,1,1.0,1.0,1,0,0
23006316,1.0,0.95,3.0,1.0,2,4,31,1,0,189.0,100,1.84,4.99,1,1.0,4150.0,1,0,1,1,1.0,1.0,1,0,0
23016687,0.0,0.99,17.0,1.0,6,1,365,0,317,151.0,387,6.0,4.68,0,1.0,3396.0,1,1,1,1,2.0,3.0,1,0,0
23017669,0.0,0.99,2.0,1.0,6,4,15,0,0,699.0,0,0.0,4.93,1,2.0,3714.0,1,1,1,1,2.0,2.0,1,0,0
23019627,1.0,1.0,1.0,1.0,4,3,365,0,131,190.0,225,3.77,5.0,1,1.0,3969.0,1,1,1,1,1.0,2.0,1,0,0
23019704,1.0,0.97,33.0,1.0,3,30,365,0,73,157.0,14,0.23,4.64,0,2.0,4408.0,1,1,1,1,2.0,2.0,1,0,0
23019982,1.0,1.0,3.0,1.0,6,30,165,0,130,550.0,1,0.05,5.0,1,2.5,2405.0,1,1,1,1,3.0,4.0,1,0,0
23024175,0.0,0.99,4.0,1.0,2,1,15,0,0,50.0,49,0.79,4.86,1,1.0,2487.0,1,0,1,1,1.0,1.0,0,1,0
23038138,1.0,1.0,2.0,1.0,4,1,14,1,304,129.0,547,6.0,4.97,1,1.5,2462.0,1,1,1,1,1.0,1.0,1,0,0
23039068,0.0,0.99,6.0,1.0,4,1,365,0,44,88.0,119,1.92,4.67,1,1.0,1885.0,1,1,0,1,2.0,2.0,1,0,0
23040806,1.0,0.99,24.0,1.0,4,28,160,0,218,109.0,16,0.26,5.0,1,2.0,4341.0,1,1,1,1,2.0,2.0,1,0,0
23040898,0.0,0.99,33.0,1.0,5,1,365,0,60,122.0,157,2.54,4.41,0,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
23054173,0.0,1.0,1.0,1.0,1,30,365,0,70,58.0,0,0.0,4.93,1,1.0,2532.0,1,1,1,1,2.0,1.0,0,1,0
23059459,1.0,0.93,2.0,1.0,4,2,365,0,0,195.0,156,2.53,4.97,1,1.0,1884.0,1,1,1,1,1.0,2.0,1,0,0
23061634,0.0,0.99,2.0,1.0,8,2,365,1,0,175.0,2,0.03,5.0,1,1.0,2330.0,1,1,1,1,3.0,3.0,1,0,0
23064341,0.0,0.99,1.0,1.0,6,2,365,0,0,175.0,13,0.21,4.64,0,2.0,2669.0,1,1,1,1,2.0,3.0,1,0,0
23072312,0.0,1.0,3.0,1.0,2,1,365,1,0,42.0,106,1.71,4.98,1,1.0,2032.0,1,1,1,1,1.0,1.0,0,1,0
23078135,0.0,0.68,512.0,1.0,4,2,30,0,34,217.0,3,0.05,5.0,1,1.0,2352.0,1,1,1,1,1.0,1.0,1,0,0
23079589,0.0,0.99,1.0,1.0,4,1,5,0,0,42.0,39,0.63,4.87,1,1.0,2954.0,0,1,1,1,1.0,2.0,0,0,0
23080224,1.0,1.0,1.0,1.0,2,2,180,0,0,100.0,113,2.06,4.96,1,1.0,2832.0,1,1,1,1,1.0,1.0,1,0,0
23086278,0.0,0.68,512.0,1.0,4,2,30,0,33,163.0,2,0.03,4.0,1,1.0,2352.0,1,1,1,1,2.0,2.0,1,0,0
23086588,0.0,0.68,512.0,1.0,6,2,30,0,5,252.0,2,0.04,4.5,1,1.0,2352.0,1,1,1,1,2.0,2.0,1,0,0
23088398,0.0,0.99,33.0,1.0,5,1,365,0,82,107.0,162,2.62,4.72,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
23088541,0.0,0.99,33.0,1.0,3,1,365,0,87,104.0,115,1.89,4.73,1,1.0,2844.0,1,1,1,1,1.0,1.0,1,0,0
23088792,0.0,1.0,4.0,1.0,4,30,365,1,139,200.0,6,0.1,5.0,1,2.0,2595.0,1,1,1,1,2.0,2.0,1,0,0
23090187,1.0,1.0,2.0,1.0,2,2,7,0,46,149.0,66,1.07,5.0,0,1.0,2566.0,1,1,1,1,1.0,1.0,0,1,0
23090195,1.0,0.99,1.0,1.0,6,2,31,0,28,213.0,211,3.46,4.91,1,1.5,1882.0,1,1,1,1,2.0,4.0,1,0,0
23091683,1.0,1.0,2.0,1.0,2,2,40,0,23,126.0,222,3.58,4.97,1,1.0,3176.0,1,0,1,1,2.0,1.0,1,0,0
23102061,0.0,0.99,2.0,1.0,7,14,365,0,0,249.0,2,0.03,5.0,1,2.5,4003.0,1,1,1,1,3.0,4.0,1,0,0
23102600,0.0,0.86,4.0,1.0,4,2,365,0,0,300.0,4,0.07,5.0,1,1.0,3983.0,1,1,1,1,1.0,2.0,1,0,0
23104785,0.0,0.99,1.0,1.0,8,3,30,0,84,522.0,13,0.21,5.0,0,2.5,3715.0,1,1,1,1,3.0,4.0,1,0,0
23106397,0.0,0.68,512.0,1.0,4,2,30,0,33,163.0,11,0.18,5.0,1,1.0,2352.0,1,1,1,1,2.0,2.0,1,0,0
23107704,0.0,0.68,512.0,1.0,4,2,30,0,34,217.0,1,0.02,5.0,1,1.0,2352.0,1,1,1,1,1.0,2.0,1,0,0
23112137,0.0,0.99,1.0,1.0,2,5,365,0,0,70.0,0,0.0,4.93,1,1.0,2581.0,1,1,1,1,1.0,2.0,0,1,0
23119244,0.0,0.23,3.0,1.0,8,2,360,0,222,1143.0,2,0.04,4.0,1,3.0,3262.0,1,1,1,1,4.0,5.0,1,0,0
23120071,0.0,0.96,226.0,1.0,10,2,365,1,333,877.0,102,1.66,4.88,1,4.0,2222.0,1,1,1,1,4.0,5.0,1,0,0
23121094,0.0,0.68,512.0,1.0,4,2,30,0,33,163.0,2,0.03,5.0,1,1.0,2352.0,1,1,1,1,2.0,2.0,1,0,0
23121260,1.0,0.95,6.0,1.0,4,3,7,0,78,129.0,149,2.44,4.93,1,1.0,2516.0,1,1,1,1,2.0,2.0,1,0,0
23121514,0.0,0.99,3.0,1.0,4,2,7,0,0,400.0,4,0.09,5.0,1,1.5,2520.0,1,1,1,1,2.0,2.0,1,0,0
23122022,0.0,0.68,512.0,1.0,4,2,30,0,33,163.0,2,0.03,5.0,1,1.0,2352.0,1,1,1,1,2.0,2.0,1,0,0
23124821,1.0,1.0,3.0,1.0,6,2,60,1,134,435.0,58,0.95,4.96,1,2.0,3081.0,1,1,1,1,3.0,3.0,1,0,0
23128066,0.0,0.99,85.0,1.0,3,1,365,1,356,98.0,212,3.46,4.9,1,1.0,4130.0,1,1,1,1,1.0,1.0,1,0,0
23128829,0.0,0.4,1.0,1.0,8,2,15,0,33,621.0,25,0.44,5.0,0,2.0,2978.0,1,1,1,1,4.0,7.0,1,0,0
23128872,1.0,0.86,7.0,1.0,3,2,60,0,81,149.0,95,1.55,4.83,0,1.0,2833.0,1,1,1,1,1.0,1.0,1,0,0
23130111,1.0,0.8,7.0,1.0,1,30,120,0,180,50.0,4,0.25,5.0,0,1.5,2954.0,1,1,1,1,1.0,1.0,0,1,0
23139378,0.0,0.8,1.0,1.0,5,3,365,0,52,778.0,11,0.18,5.0,0,3.0,3301.0,1,1,1,1,3.0,3.0,1,0,0
23142270,0.0,0.99,2.0,1.0,2,2,10,0,0,220.0,0,0.0,4.93,1,1.0,4351.0,1,0,1,1,1.0,1.0,1,0,0
23147131,0.0,0.99,2.0,1.0,2,1,15,1,0,60.0,14,0.23,4.58,1,1.0,2051.0,0,1,1,1,1.0,1.0,1,0,0
23149538,0.0,0.99,1.0,1.0,1,3,365,0,0,153.0,0,0.0,4.93,1,1.0,3656.0,1,1,1,1,1.0,1.0,1,0,0
23150008,0.0,0.99,1.0,1.0,4,30,60,0,0,110.0,113,1.85,4.96,1,1.0,1879.0,1,1,1,1,2.0,2.0,1,0,0
23165714,0.0,0.99,4.0,1.0,2,2,10,1,0,85.0,19,0.31,5.0,1,1.0,4524.0,1,1,1,1,1.0,1.0,0,1,0
23166561,0.0,0.99,4.0,1.0,2,2,60,1,0,98.0,34,0.55,5.0,1,1.0,4524.0,1,1,1,1,1.0,1.0,1,0,0
23166868,0.0,0.96,226.0,1.0,16,3,365,1,265,1323.0,70,1.19,4.66,1,5.0,2222.0,1,1,1,1,6.0,11.0,1,0,0
23167887,0.0,0.99,2.0,1.0,3,1,7,0,111,72.0,51,0.83,4.98,0,1.0,3657.0,1,0,1,1,1.0,1.0,0,1,0
23171756,0.0,1.0,6.0,1.0,2,1,31,1,214,499.0,17,0.27,5.0,0,1.0,3113.0,1,1,1,1,1.0,1.0,0,1,0
23189217,0.0,0.99,2.0,1.0,1,3,14,0,0,100.0,2,0.03,3.0,0,1.0,2259.0,1,1,0,0,1.0,1.0,1,0,0
23189645,0.0,0.99,1.0,1.0,4,2,7,0,0,65.0,4,0.07,5.0,1,2.5,1877.0,1,1,1,1,2.0,2.0,1,0,0
23189786,0.0,0.99,1.0,1.0,4,2,365,0,0,750.0,0,0.0,4.93,1,2.5,2335.0,1,1,1,1,2.0,1.0,1,0,0
23206578,0.0,1.0,2.0,1.0,2,20,365,0,129,85.0,7,0.11,4.67,0,1.0,4053.0,1,1,1,1,1.0,2.0,1,0,0
23214618,0.0,0.99,1.0,1.0,2,1,8,0,0,40.0,1,0.02,0.0,1,1.0,2201.0,1,1,1,1,1.0,1.0,0,1,0
23216551,1.0,1.0,2.0,1.0,4,2,365,1,313,192.0,79,1.29,4.96,1,1.0,2602.0,1,1,1,1,2.0,2.0,1,0,0
23217336,0.0,0.99,1.0,1.0,2,1,3,0,0,50.0,0,0.0,4.93,1,1.0,2008.0,1,1,1,1,2.0,1.0,1,0,0
23222356,0.0,1.0,5.0,1.0,4,2,365,0,179,200.0,20,0.33,4.8,0,1.0,2493.0,1,1,1,1,2.0,2.0,1,0,0
23230125,0.0,0.99,4.0,1.0,1,1,365,0,82,50.0,25,0.41,4.24,0,1.0,2689.0,0,1,1,1,2.0,1.0,0,1,0
23231236,0.0,1.0,2.0,1.0,2,2,4,0,78,56.0,25,0.4,4.75,1,1.0,3316.0,1,0,1,1,1.0,1.0,0,1,0
23231595,0.0,1.0,2.0,1.0,2,2,21,0,74,56.0,88,1.44,4.89,1,1.0,3316.0,1,0,1,1,1.0,1.0,0,1,0
23234867,0.0,0.99,1.0,1.0,6,2,365,0,0,150.0,7,0.11,5.0,1,2.0,2621.0,1,1,1,1,2.0,2.0,1,0,0
23238849,1.0,1.0,40.0,1.0,2,2,99,0,306,302.0,256,4.32,4.74,1,1.0,3314.0,1,1,1,1,1.0,1.0,1,0,0
23240221,0.0,0.99,1.0,1.0,6,14,14,0,0,600.0,0,0.0,4.93,1,1.0,1873.0,1,1,1,1,1.0,1.0,1,0,0
23240971,0.0,0.65,10.0,1.0,1,5,365,0,179,174.0,1,0.07,5.0,0,1.0,1912.0,1,1,1,1,2.0,1.0,1,0,0
23247128,0.0,0.99,1.0,1.0,3,1,7,1,0,110.0,41,0.66,4.85,1,1.0,2468.0,1,1,1,1,2.0,1.0,1,0,0
23251666,0.0,1.0,6.0,1.0,4,1,31,1,214,499.0,8,0.13,5.0,0,1.0,3113.0,1,1,1,1,1.0,2.0,0,1,0
23254599,1.0,0.98,5.0,1.0,3,30,180,0,129,124.0,16,0.29,4.75,1,1.0,3477.0,1,1,1,1,2.0,2.0,1,0,0
23256690,0.0,0.5,2.0,1.0,7,3,14,0,0,450.0,6,0.1,5.0,1,2.0,4089.0,1,1,1,1,4.0,3.0,1,0,0
23257141,1.0,0.99,2.0,1.0,2,1,31,1,126,155.0,238,3.85,4.98,1,1.0,3580.0,1,1,1,1,1.0,1.0,1,0,0
23257468,1.0,0.67,2.0,1.0,6,3,365,0,147,256.0,32,0.53,4.94,1,2.5,1888.0,1,1,1,1,3.0,3.0,1,0,0
23258461,0.0,1.0,1.0,1.0,2,1,29,1,83,63.0,264,4.29,4.81,1,1.0,3177.0,1,0,1,1,1.0,1.0,0,1,0
23268837,0.0,0.99,1.0,1.0,6,3,365,0,0,250.0,0,0.0,4.93,1,2.5,3824.0,1,1,1,1,3.0,3.0,1,0,0
23269502,0.0,0.99,1.0,1.0,5,5,10,0,0,300.0,0,0.0,4.93,0,1.0,2055.0,1,1,1,1,2.0,2.0,1,0,0
23270885,0.0,0.99,1.0,1.0,2,5,30,0,0,36.0,4,0.07,4.67,1,1.0,3253.0,1,1,1,1,1.0,1.0,0,1,0
23273225,0.0,0.99,1.0,1.0,5,4,365,0,0,499.0,2,0.03,5.0,1,1.0,3321.0,1,1,1,1,2.0,2.0,1,0,0
23273327,0.0,0.99,1.0,1.0,2,2,31,0,64,156.0,113,1.83,4.87,0,1.0,3932.0,1,0,1,1,1.0,1.0,1,0,0
23273555,0.0,0.99,1.0,1.0,4,4,7,0,0,100.0,1,0.02,3.0,0,3.0,2735.0,1,1,1,1,4.0,3.0,1,0,0
23274995,1.0,1.0,3.0,1.0,2,30,365,1,109,65.0,94,1.53,4.96,0,1.0,3693.0,1,1,1,1,2.0,1.0,1,0,0
23275431,0.0,1.0,1.0,1.0,4,2,7,0,0,152.0,2,0.03,5.0,1,2.5,2880.0,1,1,1,1,2.0,2.0,1,0,0
23285176,0.0,0.99,1.0,1.0,6,2,365,1,0,300.0,0,0.0,4.93,1,2.0,1871.0,1,1,1,1,3.0,4.0,1,0,0
23288039,0.0,0.99,1.0,1.0,4,2,365,0,0,170.0,0,0.0,4.93,1,2.0,2789.0,1,1,1,1,2.0,2.0,1,0,0
23288490,0.0,1.0,1.0,1.0,8,2,365,0,94,436.0,81,1.32,4.93,1,2.0,1871.0,1,1,1,1,4.0,5.0,1,0,0
23288777,0.0,0.99,5.0,1.0,2,1,365,0,0,71.0,0,0.0,4.93,1,1.0,2968.0,1,1,1,1,1.0,1.0,0,1,0
23292771,0.0,1.0,1.0,1.0,1,30,365,1,76,90.0,68,1.11,5.0,1,1.0,1871.0,1,1,1,1,2.0,1.0,1,0,0
23292892,0.0,0.99,3.0,1.0,5,3,12,1,0,200.0,2,0.03,5.0,0,2.5,3532.0,1,1,1,1,2.0,2.0,1,0,0
23293607,1.0,0.99,97.0,1.0,12,2,365,1,353,440.0,80,1.31,4.8,0,2.5,2097.0,1,1,1,1,4.0,7.0,1,0,0
23294641,0.0,0.9,2.0,1.0,2,30,180,0,166,71.0,10,0.18,4.3,0,1.0,2924.0,1,1,1,1,1.0,1.0,1,0,0
23302655,0.0,0.99,2.0,1.0,2,1,365,0,0,93.0,6,0.1,5.0,1,1.0,3469.0,1,1,1,1,1.0,1.0,1,0,0
23304367,0.0,0.99,17.0,1.0,6,1,365,1,302,121.0,428,6.0,4.78,1,1.0,3396.0,1,1,1,1,2.0,3.0,1,0,0
23304839,0.0,0.99,4.0,1.0,6,3,365,0,0,480.0,10,0.17,5.0,1,1.0,2803.0,1,1,1,1,2.0,2.0,1,0,0
23306982,0.0,0.82,3.0,1.0,4,30,365,0,134,133.0,75,1.31,4.91,1,2.0,3588.0,1,1,1,1,2.0,1.0,1,0,0
23319078,0.0,0.99,1.0,1.0,4,2,20,0,0,115.0,2,0.03,5.0,1,1.0,2531.0,1,1,1,1,1.0,1.0,1,0,0
23320047,0.0,0.99,3.0,1.0,4,1,14,1,0,115.0,15,0.25,4.93,0,1.0,3483.0,1,1,1,1,2.0,2.0,1,0,0
23320176,1.0,1.0,1.0,1.0,2,2,365,0,302,195.0,215,3.51,4.99,1,1.5,2585.0,1,1,1,1,1.0,1.0,1,0,0
23326053,0.0,0.99,33.0,1.0,7,1,365,0,81,109.0,172,2.82,4.52,0,1.0,2844.0,1,1,1,1,2.0,4.0,1,0,0
23326070,0.0,0.99,33.0,1.0,2,1,365,1,85,92.0,162,2.64,4.63,1,1.0,2844.0,1,1,1,1,2.0,1.0,1,0,0
23326212,0.0,0.99,33.0,1.0,5,1,365,0,71,100.0,192,3.12,4.44,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
23326905,0.0,0.68,5.0,1.0,4,3,365,0,362,311.0,26,0.43,4.92,1,1.5,3986.0,1,1,1,1,1.0,1.0,1,0,0
23328526,0.0,0.99,1.0,1.0,5,5,365,0,0,200.0,1,0.02,5.0,1,3.0,2400.0,1,1,1,1,3.0,4.0,1,0,0
23328949,0.0,0.99,1.0,1.0,2,1,365,0,0,75.0,2,0.03,4.5,1,1.0,3272.0,1,1,1,1,1.0,1.0,0,1,0
23329976,1.0,0.88,1.0,1.0,4,6,365,0,226,222.0,42,0.69,4.95,1,1.0,4321.0,1,1,1,1,1.0,1.0,1,0,0
23341483,0.0,0.78,3.0,1.0,3,2,365,0,74,800.0,41,0.67,4.85,0,1.0,2510.0,1,1,1,1,1.0,1.0,1,0,0
23342054,0.0,0.99,1.0,1.0,2,1,28,1,0,50.0,80,1.31,4.9,1,1.0,2278.0,1,1,1,1,1.0,2.0,1,0,0
23354236,0.0,0.99,2.0,1.0,3,1,13,0,0,130.0,2,0.03,5.0,1,1.0,2725.0,1,1,1,1,2.0,2.0,1,0,0
23354827,1.0,1.0,3.0,1.0,3,10,365,1,0,74.0,45,0.73,4.93,1,1.0,2581.0,1,1,1,1,1.0,1.0,1,0,0
23355201,0.0,1.0,1.0,1.0,3,1,365,0,267,182.0,10,0.21,4.9,0,1.0,1867.0,1,1,1,1,1.0,1.0,1,0,0
23355247,0.0,0.99,6.0,1.0,4,2,365,0,0,275.0,3,0.05,5.0,1,1.0,3010.0,1,1,1,1,1.0,1.0,1,0,0
23357396,0.0,0.99,1.0,1.0,4,3,6,1,0,150.0,1,0.02,5.0,1,1.0,1867.0,1,1,1,1,1.0,1.0,1,0,0
23361777,0.0,0.99,2.0,1.0,2,28,365,0,0,28.0,45,0.73,4.91,1,1.0,2099.0,1,1,1,1,1.0,1.0,0,1,0
23372880,0.0,0.99,1.0,1.0,2,1,7,0,0,140.0,1,0.02,5.0,0,1.0,2512.0,1,1,1,1,1.0,1.0,1,0,0
23374044,0.0,0.99,2.0,1.0,7,3,365,0,0,155.0,2,0.03,3.5,0,2.5,2929.0,1,1,1,1,3.0,4.0,1,0,0
23374656,1.0,0.97,106.0,1.0,5,1,365,1,159,181.0,115,1.88,4.77,1,1.0,3237.0,1,1,1,1,2.0,3.0,1,0,0
23375683,1.0,1.0,2.0,1.0,4,2,60,0,211,538.0,49,0.8,5.0,1,2.0,3204.0,1,1,1,1,2.0,2.0,1,0,0
23388810,0.0,0.99,2.0,1.0,3,2,365,0,0,175.0,1,0.02,5.0,0,1.0,3194.0,1,1,1,1,1.0,1.0,1,0,0
23392843,0.0,0.99,2.0,1.0,6,3,365,0,0,385.0,1,0.02,5.0,1,2.0,2806.0,1,1,1,1,3.0,3.0,1,0,0
23394163,0.0,0.99,2.0,1.0,2,1,5,0,0,400.0,1,0.02,0.0,1,1.0,2867.0,1,1,1,1,1.0,1.0,1,0,0
23394182,1.0,0.99,7.0,1.0,3,2,365,0,195,233.0,108,1.77,4.98,1,1.0,2966.0,1,1,1,1,2.0,3.0,1,0,0
23394896,0.0,0.99,6.0,1.0,6,30,365,0,164,400.0,25,0.41,4.88,1,2.0,4112.0,1,1,1,1,3.0,3.0,1,0,0
23397304,0.0,1.0,1.0,1.0,1,2,20,1,87,50.0,34,0.56,4.85,0,1.0,2094.0,1,0,1,1,1.0,1.0,0,1,0
23399267,0.0,0.99,2.0,1.0,6,4,11,0,0,300.0,1,0.02,1.0,0,1.0,2538.0,0,1,0,0,2.0,3.0,1,0,0
23399896,0.0,0.99,2.0,1.0,4,2,7,0,0,138.0,3,0.05,5.0,1,2.0,2590.0,1,1,1,1,2.0,2.0,1,0,0
23400546,0.0,0.94,10.0,1.0,10,2,90,0,255,399.0,94,1.53,4.84,1,3.0,3475.0,1,1,1,1,5.0,6.0,1,0,0
23401457,0.0,0.99,2.0,1.0,4,3,5,0,0,200.0,2,0.03,5.0,0,2.0,2450.0,1,1,1,1,2.0,2.0,1,0,0
23402616,0.0,0.99,6.0,1.0,2,2,14,0,0,55.0,0,0.0,4.93,1,1.0,3020.0,1,1,1,1,1.0,1.0,0,1,0
23412318,0.0,1.0,1.0,1.0,8,4,30,0,255,750.0,4,0.08,5.0,1,3.0,2928.0,1,1,1,1,4.0,4.0,1,0,0
23412671,1.0,1.0,2.0,1.0,2,14,365,0,84,123.0,35,0.71,4.97,1,1.5,1997.0,1,1,1,1,1.0,1.0,1,0,0
23414362,0.0,0.99,1.0,1.0,2,2,365,0,0,35.0,9,0.15,4.25,1,1.0,1901.0,0,1,1,1,1.0,2.0,0,1,0
23416106,0.0,0.99,1.0,1.0,6,3,11,1,0,500.0,0,0.0,4.93,1,2.5,3470.0,1,1,1,1,3.0,3.0,1,0,0
23420686,0.0,1.0,10.0,1.0,6,1,30,1,77,173.0,226,3.69,4.79,1,2.0,2578.0,1,1,1,1,3.0,3.0,1,0,0
23433198,0.0,0.99,4.0,1.0,2,3,365,0,0,40.0,0,0.0,4.93,1,1.0,3882.0,1,1,1,1,1.0,1.0,0,1,0
23434138,0.0,0.99,1.0,1.0,2,1,365,0,0,60.0,2,0.03,5.0,1,1.0,3095.0,1,1,1,1,1.0,1.0,0,1,0
23438631,0.0,0.99,2.0,1.0,2,1,365,0,0,34.0,6,0.1,5.0,1,1.0,2749.0,1,1,1,1,1.0,1.0,0,1,0
23440099,0.0,0.99,2.0,1.0,2,3,9,0,0,68.0,3,0.05,5.0,1,1.0,3831.0,0,1,1,1,1.0,2.0,0,1,0
23449881,1.0,0.94,11.0,1.0,2,1,365,0,125,69.0,73,1.2,4.95,1,1.5,2807.0,1,1,1,1,1.0,1.0,0,1,0
23450627,1.0,1.0,2.0,1.0,6,3,31,1,75,471.0,3,0.05,5.0,0,1.0,3946.0,1,1,1,1,2.0,2.0,1,0,0
23452161,0.0,0.99,1.0,1.0,4,2,29,1,330,183.0,140,2.32,4.95,1,1.0,2875.0,1,1,1,1,1.0,1.0,1,0,0
23453831,0.0,0.99,1.0,1.0,4,3,365,0,0,205.0,2,0.03,5.0,1,1.0,3139.0,1,0,1,1,2.0,1.0,1,0,0
23454430,0.0,0.99,4.0,1.0,4,1,365,0,0,35.0,2,0.03,5.0,0,2.5,2649.0,1,1,1,1,1.0,4.0,0,1,0
23454587,0.0,0.99,1.0,1.0,3,2,5,0,0,500.0,0,0.0,4.93,1,1.0,1862.0,1,1,1,1,1.0,1.0,1,0,0
23455191,0.0,1.0,2.0,1.0,4,2,365,1,5,192.0,0,0.0,4.93,1,1.0,3175.0,1,1,1,1,1.0,2.0,1,0,0
23456152,0.0,0.99,2.0,1.0,5,2,365,1,0,199.0,57,0.93,4.96,1,1.0,3777.0,1,1,1,1,3.0,5.0,1,0,0
23462794,0.0,0.92,3.0,1.0,7,1,365,0,244,689.0,11,0.26,4.91,0,2.5,3000.0,1,1,1,1,3.0,3.0,1,0,0
23463649,0.0,0.99,1.0,1.0,4,2,30,1,0,140.0,6,0.1,5.0,1,2.0,1861.0,1,1,1,1,2.0,2.0,1,0,0
23468465,1.0,0.99,2.0,1.0,4,1,28,1,55,274.0,383,6.0,4.97,1,1.0,4580.0,1,1,1,1,2.0,2.0,1,0,0
